Date	App Name	App Apple Identifier	Event	Page Type	Source Type	Engagement Type	Device	Platform Version	Territory	Counts	Unique Counts
2026-08-07	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 26.5	TR	1	1
2026-08-07	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	Desktop	macOS 26.2	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 13.7	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 15.5	TR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 15.7	BR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 16.7	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.8	US	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.2	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.6	CN	4	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	DE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	US	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	ID	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.6	JP	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.0	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	CA	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	CN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	IN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	CN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	IT	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	KR	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.1	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	AT	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	DE	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	JP	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	BR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	CO	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	KR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	US	4	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	BR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CN	7	5
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CO	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	DE	7	6
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	GB	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	IN	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	JP	16	9
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	KR	5	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	MX	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	PE	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	PH	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	TR	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	BR	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	CA	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	CN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	DE	8	4
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	IN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	IT	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	JP	4	3
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	KR	5	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	US	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 27.0	KR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 12.5	MX	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.7	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.7	CN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.2	CR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	SG	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	ID	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.6	CN	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.6	DE	3	3
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.6	TH	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.0	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.2	DE	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.4	DE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	MX	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.0	DE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.2	DE	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	DE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.0	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.2	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.4	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	SA	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	CN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	CO	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	ML	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	VE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	ID	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.3	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.3	PE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.3	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.3	US	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	BR	3	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	DO	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	JP	5	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	US	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	AR	3	3
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	BR	23	18
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	CO	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	DE	6	5
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	ID	8	8
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	IN	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	JP	3	3
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	MY	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	US	11	6
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	AE	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	AR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	BR	11	8
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	CH	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	CN	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	DE	4	3
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	IN	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	IT	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	JP	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	MX	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	SA	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	TN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	US	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 27.0	ID	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 27.0	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 10.15.8	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 14.6	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 26.3	US	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 26.5	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 26.6	DE	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.0	ID	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.4	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.5	IN	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.5	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.6	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.6	CH	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.6	IN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.5	AO	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.5	BR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.5	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.5	TR	3	3
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.6	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.6	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Get	Desktop	macOS 26.3	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Get	Desktop	macOS 26.5	KR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Get	iPhone	iOS 26.5	BR	2	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Get	iPhone	iOS 26.5	IN	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Open	Desktop	macOS 26.3	US	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	No page	Unavailable	Get	Desktop	macOS 10.15.8	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	Desktop	macOS 14.6	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 26.4	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 26.5	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 26.5	TR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 26.6	BR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 26.6	TR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	Desktop	macOS 14.6	JP	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	iPhone	iOS 26.4	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	iPhone	iOS 26.5	BR	1	1
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	iPhone	iOS 26.5	TR	2	2
2026-08-08	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	iPhone	iOS 26.6	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 12.7	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 13.7	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 15.7	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	JP	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 27.0	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.6	CL	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.5	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	FR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	KR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	US	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.1	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.1	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.2	KR	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.5	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	BR	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	FR	4	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	JP	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 13.7	KR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.4	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.4	JP	3	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.5	JP	3	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.6	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.7	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.7	IT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.3	CH	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	IN	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	IT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	US	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	BR	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	CY	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	DE	4	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	KR	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	LT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	RU	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	UA	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	US	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	SA	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	JP	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	BR	4	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	FR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.3	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	BR	15	11
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CA	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CN	3	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	DE	9	6
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	GB	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	ID	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	IT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	JP	7	5
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	KR	4	4
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	NP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	US	7	5
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	BR	4	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	CL	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	DE	5	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	FR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	GB	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	IN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	IT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	JP	7	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	KR	3	2
